ID_estudo,Referencia,Questao,Descricao_da_questao,Pontuacao,Justificativa,Evidencia_secao_pagina,Revisor
E19,"Recalde, L.; Jimenez-Pacheco, P.; Mendoza, K.; Meza, J. (2020). Collaboration-based Urban Planning Platform: Modeling Cognition to Co-create Cities. ISI 2020, IEEE.",AQ8,As ameacas a validade limitacoes ou condicoes de aplicabilidade sao discutidas?,0,"Nao ha discussao de ameacas a validade nem de limitacoes metodologicas de forma estruturada; o estudo apenas aponta trabalho futuro (avaliacao quantitativa do prototipo de alto nivel) sem analisar as limitacoes da evidencia atual (prototipo nao-funcional, avaliacao restrita a colaboradores de uma unica prefeitura).",Secao VI Conclusions and Future Work (p.86),Ok
E20,"Liu, Z. (2022). Combining i* and Service Blueprint for Service design: a case study of Fliggy. ICCSMT 2022, IEEE.",AQ1,O objetivo do estudo esta claramente definido?,1,"Objetivo explicito de propor um metodo que combina i*/iStar e service blueprint para apoiar o design de crossover services, preenchendo a lacuna entre analise de requisitos e service design.",Abstract e Secao I Introduction (contribuicoes) (p.336),
E20,"Liu, Z. (2022). Combining i* and Service Blueprint for Service design: a case study of Fliggy. ICCSMT 2022, IEEE.",AQ2,O contexto de desenvolvimento de software/digital esta descrito?,1,"Contexto digital descrito: crossover services em plataforma online (Fliggy), combinando servicos de hotel, pagamento e seguro, no ciclo de vida de software entre requisitos e design de servicos.","Secao I Introduction e Secao IV Case Study (p.336, p.338)",Ok
E20,"Liu, Z. (2022). Combining i* and Service Blueprint for Service design: a case study of Fliggy. ICCSMT 2022, IEEE.",AQ3,A abordagem de ER e explicitada?,1,"ER explicita: uso da linguagem de modelagem orientada a objetivos i*/iStar 2.0 (Actor, Intentional Element, Goal, Task, Resource, Quality, Contribution Type), descrita com metamodelo na Secao III-A.",Secao III-A Goal oriented modeling technology e Fig. 1 (p.337),Ok
E20,"Liu, Z. (2022). Combining i* and Service Blueprint for Service design: a case study of Fliggy. ICCSMT 2022, IEEE.",AQ4,A abordagem de design e explicitada?,1,"Abordagem de design explicita: service blueprint como metodo de modelagem de processo de negocio centrado no usuario, descrito em detalhe com suas cinco lanes (physical evidence, customer actions, frontstage, backstage, support processes).",Secao III-B Service blueprint (p.337-338),Ok
E20,"Liu, Z. (2022). Combining i* and Service Blueprint for Service design: a case study of Fliggy. ICCSMT 2022, IEEE.",AQ5,A forma de integracao entre ER e design e descrita com detalhes suficientes?,1,"Integracao ER-design descrita com detalhes: quatro regras formais de transformacao mapeando elementos do goal model i* para o service blueprint (resource->evidence, tasks de roles->customer actions, tasks de agents->frontstage/backstage, dependencias->dependencias).",Secao III-C From goal model to service blueprint (Rules 1-4) (p.338),Ok
E20,"Liu, Z. (2022). Combining i* and Service Blueprint for Service design: a case study of Fliggy. ICCSMT 2022, IEEE.",AQ6,Ha evidencias empiricas relato de aplicacao ou avaliacao da abordagem?,0.5,"Ha apenas um estudo de caso ilustrativo (Fliggy) demonstrando a aplicacao das regras de transformacao para construir o service blueprint a partir do goal model; e ilustracao da usabilidade do metodo, sem avaliacao empirica real, experimento ou validacao com usuarios/especialistas.",Secao IV Case Study e Figuras 2-3 (p.338-339),Ok
E20,"Liu, Z. (2022). Combining i* and Service Blueprint for Service design: a case study of Fliggy. ICCSMT 2022, IEEE.",AQ7,Beneficios limitacoes ou desafios sao relatados?,1,"Beneficios (preencher a lacuna entre requisitos e service design para crossover services) e limitacoes explicitas relatadas: o metodo nao suporta totalmente a construcao do blueprint, pois o goal model nao define interacoes frontstage/backstage e alguns elementos ainda precisam ser completados por analistas.",Secao IV (shortcomings) e Secao V Conclusion (p.339),Ok
E20,"Liu, Z. (2022). Combining i* and Service Blueprint for Service design: a case study of Fliggy. ICCSMT 2022, IEEE.",AQ8,As ameacas a validade limitacoes ou condicoes de aplicabilidade sao discutidas?,0.5,"Discute limitacoes do metodo/proposta (cobertura incompleta da transformacao, necessidade de intervencao manual do analista, ausencia de automacao) mas nao discute ameacas a validade da evidencia (estudo de caso unico ilustrativo, ausencia de validacao independente, generalizacao). Cobre so a dimensao do metodo.",Secao IV e Secao V Conclusion and Future Work (p.339),Ok
E21,"Rodrigues, E.; Souza, S.; Meireles, M.; Lauschner, T.; Maldonado, J. C.; Lima, M.; Conte, T. (2024). Comparing Design Thinking Techniques in the Context of IoT Requirements Elicitation: An Empirical Study. SBQS 2024, ACM.",AQ1,O objetivo do estudo esta claramente definido?,1,"Objetivo explicito de investigar e comparar duas tecnicas de Design Thinking (IoThinking e Mind IoT) no apoio a elicitacao de requisitos para sistemas IoT, com RQ e hipoteses formalmente definidas.",Abstract (Aims) e Secao 1 Introduction (RQ) (p.718-719),Ok
E21,"Rodrigues, E.; Souza, S.; Meireles, M.; Lauschner, T.; Maldonado, J. C.; Lima, M.; Conte, T. (2024). Comparing Design Thinking Techniques in the Context of IoT Requirements Elicitation: An Empirical Study. SBQS 2024, ACM.",AQ2,O contexto de desenvolvimento de software/digital esta descrito?,1,"Contexto digital bem descrito: desenvolvimento de sistemas IoT (rede de dispositivos, sensores, atuadores, fluxo de dados), com dois cenarios concretos (Smart Farming e Smart Projection) usados no experimento.","Secao 1 Introduction e Secao 4.2 (Scenarios) (p.718, p.722)",Ok
E21,"Rodrigues, E.; Souza, S.; Meireles, M.; Lauschner, T.; Maldonado, J. C.; Lima, M.; Conte, T. (2024). Comparing Design Thinking Techniques in the Context of IoT Requirements Elicitation: An Empirical Study. SBQS 2024, ACM.",AQ3,A abordagem de ER e explicitada?,1,"ER explicitada como foco central: fase de elicitacao de requisitos para IoT, com fundamentacao em RE (Secao 2.1), avaliacao de requisitos segundo criterios de qualidade da norma IEEE 29148-2018 (singularidade, ambiguidade, completude) e rastreabilidade.","Secao 2.1 Requirement Engineering for IoT e Secao 4.4 (p.719, p.723)",Ok
E21,"Rodrigues, E.; Souza, S.; Meireles, M.; Lauschner, T.; Maldonado, J. C.; Lima, M.; Conte, T. (2024). Comparing Design Thinking Techniques in the Context of IoT Requirements Elicitation: An Empirical Study. SBQS 2024, ACM.",AQ4,A abordagem de design e explicitada?,1,"Abordagem de design explicita: Design Thinking entendido como toolbox centrado no usuario, com duas tecnicas detalhadas (IoThinking, quatro quadrantes; Mind IoT, mapa mental com categorias Software/Hardware/Business), ilustradas em Figuras 1 e 2.",Secao 2.2 Design Thinking e Secao 3 Selected DT Techniques (p.719-722),Ok
E21,"Rodrigues, E.; Souza, S.; Meireles, M.; Lauschner, T.; Maldonado, J. C.; Lima, M.; Conte, T. (2024). Comparing Design Thinking Techniques in the Context of IoT Requirements Elicitation: An Empirical Study. SBQS 2024, ACM.",AQ5,A forma de integracao entre ER e design e descrita com detalhes suficientes?,1,"Integracao ER-design descrita com detalhes: as tecnicas de DT sao usadas como ferramentas de apoio a elicitacao de requisitos, com rastreabilidade explicita de cada requisito a tecnica que o originou e analise de em qual fase de RE cada tecnica e mais adequada (IoThinking na elicitacao inicial, Mind IoT no refinamento posterior).",Secao 4.2/4.4 (traceability) e Secao 6 Discussion (p.722-726),Ok
E21,"Rodrigues, E.; Souza, S.; Meireles, M.; Lauschner, T.; Maldonado, J. C.; Lima, M.; Conte, T. (2024). Comparing Design Thinking Techniques in the Context of IoT Requirements Elicitation: An Empirical Study. SBQS 2024, ACM.",AQ6,Ha evidencias empiricas relato de aplicacao ou avaliacao da abordagem?,1,"Evidencia empirica robusta: experimento controlado com 59 estudantes (paired comparison/crossover design), analise quantitativa com teste de Wilcoxon, e Focus Group com 15 participantes analisado via Grounded Theory (open/axial coding).","Secao 4 Empirical Study e Secao 5 Results (Tabela 1, Figura 3) (p.721-725)",Ok
E21,"Rodrigues, E.; Souza, S.; Meireles, M.; Lauschner, T.; Maldonado, J. C.; Lima, M.; Conte, T. (2024). Comparing Design Thinking Techniques in the Context of IoT Requirements Elicitation: An Empirical Study. SBQS 2024, ACM.",AQ7,Beneficios limitacoes ou desafios sao relatados?,1,Beneficios e limitacoes de cada tecnica relatados explicitamente: IoThinking adequado a projetos menores/simples e a elicitacao inicial; Mind IoT mais adequado apos a elicitacao para refinamento e aspectos tecnicos; desafios de aplicabilidade discutidos a partir do Focus Group.,Secao 5.2 Qualitative analysis e Secao 6 Discussion (p.724-726),Ok
E21,"Rodrigues, E.; Souza, S.; Meireles, M.; Lauschner, T.; Maldonado, J. C.; Lima, M.; Conte, T. (2024). Comparing Design Thinking Techniques in the Context of IoT Requirements Elicitation: An Empirical Study. SBQS 2024, ACM.",AQ8,As ameacas a validade limitacoes ou condicoes de aplicabilidade sao discutidas?,1,"Ameacas a validade discutidas de forma estruturada e completa em quatro dimensoes seguindo Wohlin (interna, externa, de construto e de conclusao), com mitigacoes explicitas para cada uma.",Secao 7 Threats to Validity (p.726-727),Ok
E22,"Janchidfah, T.; Pinthong, T. (2025). Design and Development of the EZ Claim Mobile Application through Human-Centered Design Thinking. iSAI-NLP 2025, IEEE.",AQ1,O objetivo do estudo esta claramente definido?,1,"Objetivo explicito de projetar e desenvolver a aplicacao movel EZ Claim para avaliacao de danos de acidentes veiculares usando processamento de imagem, adotando HCD e o framework Design Thinking.",Abstract e Secao I Introduction (p.1),Ok
E22,"Janchidfah, T.; Pinthong, T. (2025). Design and Development of the EZ Claim Mobile Application through Human-Centered Design Thinking. iSAI-NLP 2025, IEEE.",AQ2,O contexto de desenvolvimento de software/digital esta descrito?,1,"Contexto digital bem descrito: aplicacao movel Android (Flutter) para sinistros de seguro veicular, com modulos de processamento de imagem, GPS e chatbot, e stack tecnologico detalhado (Fig. 6).",Secao III Step 4 Prototype e Fig. 6 (p.3),Ok
E22,"Janchidfah, T.; Pinthong, T. (2025). Design and Development of the EZ Claim Mobile Application through Human-Centered Design Thinking. iSAI-NLP 2025, IEEE.",AQ3,A abordagem de ER e explicitada?,0.5,"A ER aparece de forma implicita e superficial: as fases Empathize e Define produzem pain points, problem statements e requisitos funcionais (functionality, usability, accessibility), mas nao ha uso de tecnicas ou terminologia formal de Engenharia de Requisitos nem tratamento estruturado da elicitacao/especificacao como disciplina.",Secao III Step 1 Empathize e Step 2 Define (p.2-3),Ok
E22,"Janchidfah, T.; Pinthong, T. (2025). Design and Development of the EZ Claim Mobile Application through Human-Centered Design Thinking. iSAI-NLP 2025, IEEE.",AQ4,A abordagem de design e explicitada?,1,"Abordagem de design explicita e detalhada: Design Thinking com cinco fases (Empathize, Define, Ideate, Prototype, Test) ancorado em HCD, com tecnicas nomeadas (Empathy Map, Personas, journey maps, affinity diagramming, SCAMPER) e referencia ao framework Stanford d.school/IDEO.",Secao II-A e Secao III Methodology (Steps 1-5) (p.1-4),Ok
E22,"Janchidfah, T.; Pinthong, T. (2025). Design and Development of the EZ Claim Mobile Application through Human-Centered Design Thinking. iSAI-NLP 2025, IEEE.",AQ5,A forma de integracao entre ER e design e descrita com detalhes suficientes?,0.5,"A integracao e descrita em nivel processual: o framework Design Thinking visa traduzir necessidades dos usuarios em especificacoes funcionais e de interface (objetivo declarado de translate them into functional and interface design specifications), mas os requisitos sao tratados como saida das fases de design sem detalhamento de como a ER se articula com o design alem do fluxo de fases.",Secao III Methodology (objetivos 1-3) e Step 2 Define (p.2-3),Ok
E22,"Janchidfah, T.; Pinthong, T. (2025). Design and Development of the EZ Claim Mobile Application through Human-Centered Design Thinking. iSAI-NLP 2025, IEEE.",AQ6,Ha evidencias empiricas relato de aplicacao ou avaliacao da abordagem?,1,"Evidencia empirica real: levantamento com 83 participantes (70 clientes e 13 profissionais de seguro) na fase Empathize e teste de usabilidade com 30 participantes usando System Usability Scale (SUS), com escore medio reportado (4,52/5) e analise em SPSS.","Secao III Step 1 (83 participantes) e Step 5 Test / Step 6 (SUS, SPSS) (p.2-4)",Ok
E22,"Janchidfah, T.; Pinthong, T. (2025). Design and Development of the EZ Claim Mobile Application through Human-Centered Design Thinking. iSAI-NLP 2025, IEEE.",AQ7,Beneficios limitacoes ou desafios sao relatados?,0.5,"Beneficios sao amplamente relatados (reducao de tempo de reporte e espera, melhoria de satisfacao e eficiencia, alta pontuacao SUS). Limitacoes e desafios do estudo nao sao discutidos de forma explicita; o trabalho enfatiza apenas resultados positivos sem secao dedicada a limitacoes.",Secao III Step 7 Summary e Abstract (resultados) (p.4),Ok
E22,"Janchidfah, T.; Pinthong, T. (2025). Design and Development of the EZ Claim Mobile Application through Human-Centered Design Thinking. iSAI-NLP 2025, IEEE.",AQ8,As ameacas a validade limitacoes ou condicoes de aplicabilidade sao discutidas?,0,"Nao ha discussao de ameacas a validade nem de limitacoes metodologicas. O estudo menciona triangulacao de dados como reforco de confiabilidade, mas nao analisa ameacas a validade da evidencia (amostra de conveniencia, prototipo unico, ausencia de baseline comparativo, generalizacao).","Ausente, mais proximo em Secao III Step 6 (triangulacao) (p.4)",Ok
E23,"Souza, S. R. de; Meireles, M. A. C.; Duarte, J. C.; Maldonado, J. C.; Conte, T. (2022). Design for IoT: An Experimental Study to Understand How Design Thinking Can Help in the Elicitation of Requirements for IoT Systems. SBQS '22: XXI Brazilian Symposium on Software Quality.",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo explícito no resumo (analisar o uso de técnicas de DT no apoio à elicitação de requisitos para IoT) e formalizado via template GQM com propósito, foco, ponto de vista e contexto.","Resumo (p.1), Seção 3 - GQM (p.3)",Ok
E23,"Souza, S. R. de; Meireles, M. A. C.; Duarte, J. C.; Maldonado, J. C.; Conte, T. (2022). Design for IoT: An Experimental Study to Understand How Design Thinking Can Help in the Elicitation of Requirements for IoT Systems. SBQS '22: XXI Brazilian Symposium on Software Quality.",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto de software/digital bem caracterizado: sistemas IoT em geral e cenário concreto de Sistema Residencial de Iluminação no domínio Smart Home, com lâmpadas inteligentes controladas remotamente.","Seção 2.3 (p.2), Seção 3 letra e - Preparação (p.4)",Ok
